AG38,0.014367878926623645,0.0365277902813689,0.04007337200138163,0.1176332251584269,-0.04509336378976762,0.228516187419499,-0.14487813056377402,0.15500718733318228,-0.03369121654496051,0.01933441368268601,-0.011263555081941651,-0.022946689091891865,0.007977116053781378,-0.08391407683296184,0.08829005113058065,-0.12237206762754341,0.08393459291262452,-0.06423508999210756,0.02375895008157625,-0.012032433440652905
EMX07,0.008470837790495336,0.06753668501984642,-0.0017834009776282222,0.24254781406713713,-0.051632341765695824,0.16125863084197695,-0.04363831705182875,0.05674403667213613,-0.012907304897506727,0.009463523469748042,-0.012690005955693183,-0.011042745778968709,-0.030938857593778585,-0.011264275947840673,-0.025608934064831515,-0.05939184972851963,0.0010345098094536019,-0.05311637519113785,0.0016889086002886916,-0.010979239824346605
ag10,0.014931362482684086,0.02134075995148016,0.05351669402703384,0.0707159242234262,-0.01998270745239828,0.10888939719428706,-0.04207407766057299,0.06426289557747003,-0.015238579111438087,0.013017699530717613,-0.012798809396862332,-0.02215704066516656,-0.0003646219302166707,-0.05065036983899629,0.08808537182746204,-0.08986162277939579,0.0632521173472697,-0.039419883778960316,0.016190072344293448,-0.007581683649076742
N634421,0.04968126290309487,-0.008427428042086843,0.25427190513158937,-0.10870020129307072,0.4336772763600396,-0.040163842878529026,0.180075105097129,0.006225164621056617,0.027005634062775064,0.003924644254267538,-0.0015811083825849508,-0.08691743874163357,-0.018242567856941606,-0.1308128869676146,-0.1067224871188407,-0.1252801141183046,0.000279013715238407,-0.023829313869959155,0.017041254498448528,0.0017923268065577725
SG6040,0.017980104014150646,0.06368436648142772,0.05563164368749175,0.14048216431933847,0.1295788624464784,0.09639744558856062,0.12115467470014883,0.02282140611555928,0.0422907873193061,0.004025003541750194,-0.02402622561845568,-0.0008162107310159737,-0.1467044674798373,0.06511445432333182,-0.14204027552633666,-0.10373265887192473,0.032186888605877484,-0.024648657447832737,0.01071535282956688,0.0019371018045248125
EH210,0.009816792806199407,0.036219779966969734,0.07307250774074228,0.092104782945607,0.10534360937200243,0.03196569283399048,0.05205759289415209,0.009861841863176998,0.01092719007075869,0.0006639694689700834,-0.009849269721925359,-0.026542557717567652,-0.038680853301299355,-0.015219947663269378,-0.038042621487045236,-0.038949761650016956,-0.04471006631614967,-0.012053395087201008,-0.010381828688932839,-0.0007454450928840548
S4061,0.017244294297017765,0.04785567664877624,0.03394760873174482,0.18583459042259845,-0.006873401793027044,0.18017742600163678,0.04530125808745256,0.033801389892773814,0.012216929998493073,0.003117368666936786,-0.010044620937643536,-0.02398554387127666,-0.02803144665695505,-0.03738847597454311,0.024600053772135238,-0.010140001069305129,0.002872998462636766,-0.0005395330923916962,6.065598969643173e-05,-3.1457307049625727e-06
Aquila,0.01962588575083998,0.02450803495748763,0.12202492377396913,0.06410622468071635,0.14110202822741005,0.07417313930743252,0.06592827996148885,0.03254782861266447,0.01625127857593601,0.004224454343910275,-0.009727184335875603,-0.0358870128153949,0.05196048236393739,-0.08902009912202784,0.07179716422860602,-0.05992055700436633,0.02547546852792069,-0.012586757597310394,0.0015518338512346616,-0.0004942027553173511
N663418,0.040925468466951734,0.00044969635402818337,0.11548015539075947,0.13065416766758275,0.020433698329097336,0.23845247660325705,0.11441547087529282,0.04923894301082562,0.024447815467484493,0.005643047538684144,-0.0013709339732503583,-0.10282963307475854,0.15445480335333162,-0.44404388820017215,0.39927307289303615,-0.4658272969093396,0.08025423104933532,-0.060381492910513056,0.016121783682308575,0.000711991944546288
dd928416,0.008323972810508578,0.03654322981413807,0.05406915599576983,0.06594765738284618,0.07496453404934,0.05342473141011125,0.0479421327357757,0.028218350190286054,0.011824400818241246,0.0031439716744455087,-0.010147061630159245,-0.015995479091784684,-0.0549634280419864,0.018770752785772008,-0.10543886060759798,0.06300486976530971,-0.09001475403302663,0.01552534037237285,-0.004858209398834859,0.0008992509668060029
marske7,0.009441891015675092,0.07739556241973038,-0.09342482017984115,0.5176026774796145,-0.6591283143635777,0.9755946486802933,-0.47147299374254803,0.21305084401612706,-0.0577090101445445,0.01462714900830458,-0.013877355293087678,-0.02531420210982176,-0.0015187537636729804,-0.09519729672388874,0.07327475624725442,-0.16662567462472522,0.08665581432561315,-0.11369600467434801,0.00813547378176692,-0.013697733730696292
HS510,0.015798152717779897,0.028268721085533972,0.0962579513265768,0.04748794924993985,0.10205275917588308,0.07485571575495088,0.013347545642909495,0.012290824595259667,-0.001719614997156771,0.00041311582553335324,-0.0074403507793082005,-0.04244736341222335,0.03581044857840144,-0.11049617072782383,0.05950468743910554,-0.08181980459680857,0.017465679020640692,-0.02184445109554297,-0.006457381607027795,-0.0019797974024258996
DAI1335,0.024581280789601003,0.05689503685671398,0.09706304905483001,0.1927387634134327,-0.00038519623584016926,0.4263755613125513,-0.11707925415089349,0.10985759144513835,0.0009494315510130907,0.006179816421525033,-0.024966640061774282,-0.02217038187576102,-0.03660291843226911,-0.0217314417260616,-0.007781188045129774,-0.014963310679601783,0.022434121074574927,0.008570090311522515,0.006395626504722075,0.0014201795016624288
SG6041,0.013379134227091936,0.048072475679922046,0.06457181139037131,0.06019650703476347,0.11757604115148129,0.0220385171069344,0.1229948477174904,0.010702422780562017,0.0287048525794245,0.002761355196941917,-0.0138761262730477,-0.015689635441733737,-0.039414274862823034,-0.0345044704492018,-0.0009584085413755661,-0.08070980186539835,-0.011311315406025596,0.0010388224203348659,-0.004940983433788249,0.0010237674458947834
DAE11,0.012573910262097386,0.08694723224236146,-0.006237778713408142,0.38726034466853476,-0.2548771134062678,0.6128098067823454,-0.16571701151420623,0.11885408029656995,0.0013378083138996188,0.006198309290324438,-0.019081557993999316,-0.019378761269057448,-0.01635349540206736,-0.010616243695335786,-0.006096611705902397,0.02607842855725545,0.013877682118106284,0.01639280295699857,0.0076956223338048675,0.0019125444909910872
SG6043,0.017596792073658853,0.05585565635484054,0.07812731968294677,0.10301252459964827,0.13966270327585648,0.07286329148555744,0.17256132985132613,0.00796375603531854,0.06442902373727105,0.005732910460656137,-0.02445036384221228,0.0073700403688719916,-0.08451641757874767,0.10126320075730579,-0.09632944202782139,0.05685700876272981,0.020204718646475963,0.01857285531195946,0.021810694922394413,0.005354858946800181
clarky,0.00562987786103676,0.0656082063958398,0.04405771367918412,0.19053021627715777,-0.01461578226553181,0.22404418955887292,-0.0027625552220003607,0.08516851506204275,0.01138438754459434,0.00947072522834507,-0.01931628830582583,-0.04650108996363502,0.004307332186563169,-0.11665575183652499,0.08503832011143903,-0.1123281835271578,0.045074010460523485,-0.035951750569914676,0.00608889490368776,-0.004366778639729088
RAE2822,0.013019586317287746,0.036516770656431205,0.02039815863524304,0.11894811483383594,-0.015319176462440584,0.16197024260864695,0.020389119125918925,0.051028227605769916,0.017488897616076075,0.005372171258526268,-0.017296081268578144,-0.005069481819913867,-0.13829169507831643,0.13038538111726664,-0.3031176510235455,0.05173802141316706,-0.061089939025698356,0.006625070240084816,0.005186926568239156,0.0013218506263723148
EH159,0.009972465514332235,0.02668634777493212,0.07334948823395285,0.06162045458443962,0.1038424777345945,0.018987903130972608,0.05061932511715875,0.007697943553117524,0.009773344461044673,0.0006178134248279643,-0.009550234938170908,-0.021450508109552766,-0.042810627825913515,-0.011817369124919933,-0.04499724339279951,-0.030821990790560715,-0.04133227303428235,-0.010833626062818232,-0.009026639397050394,-0.0007094225310507633
AS5048,0.014223282741894255,0.09129191696219578,-0.046829952977093206,0.4579504142559768,-0.49888471926919825,0.836809040189056,-0.4119631793945608,0.23824324351521395,-0.021887462402649518,0.02720486410125429,-0.018351248988996146,-0.03540766796392774,0.03003684420784161,-0.3914287879720573,0.5035743997410465,-0.8140429087315231,0.4205166814603204,-0.18997626653331068,0.01921764219450219,-0.004240569242562981
ag46c,0.011746932791765752,0.032161547377477374,0.06517645199148468,0.03892159442876384,0.08144719037435205,0.039075165626910165,0.0432491310377126,0.023180130353943545,0.010032205188966236,0.0032225406832497713,-0.00837646888051836,-0.019021858672459327,-0.004652088852217491,-0.06985968628800494,0.13097070737587446,-0.196187526862222,0.18227770979605604,-0.0802886375745213,0.03104021311090043,-0.005299209947317941
DAI1336,0.02005487385681849,0.07482397963337135,0.05031383070925764,0.26057689741460743,-0.06958710028495914,0.4063402942271192,-0.05887986793093533,0.08501636614461713,0.006823878647809096,0.005467167018970107,-0.02143492703759554,-0.03706339601533365,-0.004127710194505017,-0.06933333346075908,0.040934179663870536,-0.050860450575503834,0.041205298251558185,0.0017072452982857408,0.007984814200655325,0.0012366155882359427
Dragonfly,0.01695746849946068,0.05093451852363199,0.041927422219499896,0.3095768869996953,-0.128616455449728,0.4269414604671811,-0.20383723286739225,0.24214114815035462,-0.0698392338751783,0.04721884811295049,-0.021910211944782456,-0.0007155333299668919,-0.05946509950573613,-0.002220169126093728,0.32015355541221047,-0.3574665320373094,0.41009271860285085,-0.2458978925063912,0.13127142823290477,-0.05244513009152452
SD7062,0.018760654796014305,0.08598605308549657,0.05818669224918119,0.2218126780159037,0.013012075906226729,0.21762434618377993,0.013167204517098857,0.06421677898648308,0.016008941197845645,0.003939365997671063,-0.023218919180403187,-0.020242471461005482,-0.058899704722434894,-0.016850863498029854,-0.06192478991713203,-0.0033386856375443863,-0.00922948449093418,0.004230463760601762,0.0057548271228634335,0.0019685357811594748
SG6042,0.01592574914857484,0.0527221291463522,0.06928097685461639,0.08601244986788553,0.12356420436380325,0.05245817540472988,0.145079676561929,0.011509007679023598,0.04533289697113566,0.004452916787733482,-0.018015216273757118,-0.007678186555061012,-0.052088474981616624,0.013918907568040623,-0.019616649413521807,-0.04088181471964189,0.023450695733778455,0.002919660635008323,0.010002230630324113,0.003031696151107499
MH45,0.015044111083164316,0.047800908691924035,0.017697260797572608,0.19942575555291145,-0.08007822599298207,0.19293965422712908,-0.010331282283425502,0.014787374601925578,4.098869604477381e-05,0.0002204298622288273,-0.010045600332688887,-0.02819857181085726,-0.017550914738907797,-0.10629308756718481,0.05206980584775266,-0.09817952516369734,0.021879949076489748,-0.021381563859035613,-0.00618472190583538,-0.0021470211763136714
S6062,0.010194506496185656,0.023439064807207678,0.07056329791647577,0.032101757376652246,0.10337021897575782,0.031893034735990276,0.060711101723881875,0.017004163484885922,0.008626499804734292,0.0012452311321959578,-0.01213072085112249,-0.0069921452660080255,-0.06327361268684432,0.02013963667396947,-0.08218193653585623,0.028724030565474897,-0.0520016504898162,0.010429034913412728,-0.0040686029329070695,0.0007562855926367157
Teal,0.0048676676018862145,0.009830720149562114,0.025089008500644584,0.019908953564280532,0.10135878367230323,0.030967798533335672,0.04319861498566081,0.043680103275864426,0.02144188869588035,0.005921824131538237,-0.0014001311118084906,-0.0015074348779973842,-0.007045573569210664,0.023520843417373066,0.02522265852783035,0.006103638540245446,0.04066185490330304,0.0037823275058323814,0.005564202092026267,0.0008289237439708442
HM10011,0.011862873626215999,0.03756925365177862,0.0783956049423997,0.04899962712889179,0.11693214874227514,0.01789026480871006,0.079316952157425,0.010081091292734308,0.014981699110685838,0.0014862897807883984,-0.00887161874916988,-0.031521535706292854,-0.041688646670836514,-0.04576798131407367,-0.0436201592324815,-0.023805183928510977,-0.0292589441954764,-0.0024589107229914943,-0.005175412010568212,0.00024722976059785056
FX02196,0.033961772214434124,0.025147387929055163,0.20703619046052643,-0.1033559318335208,0.4923654994046693,-0.055781667799472405,0.1791753863264743,0.022444240185966333,0.02701769735873704,0.005721138500403191,-0.011003122247835917,-0.024035409671960026,-0.11631559669204702,0.12984938396425627,-0.36828956173484045,0.10287629876420093,-0.050999776103127455,0.0030335749169730355,0.01531643002788792,0.004052651931892226
ag47c,0.011557938131295383,0.031889265560660324,0.04637249787346623,0.03757116124279848,0.06371706987197057,0.03781490926037171,0.034092253276363775,0.020741414940233727,0.008883026646338513,0.0024638884363629163,-0.008096513894636588,-0.01863831067901749,-0.0030580420345401294,-0.05644157308794298,0.1024748252910912,-0.16104679510546016,0.16030459579384207,-0.07150489211806405,0.02740737265258783,-0.004713583592243856
SD7003-85-88,0.012126901213283688,0.03807562998108657,0.07131364481262023,0.05448348894771558,0.08159760131050607,0.03828891993218472,0.04728275026304354,0.01313612684888016,0.015693399437776045,0.0017425515906159194,-0.01213182826235593,-0.027372088958141003,-0.036952083721667354,-0.037770474399306066,-0.015294536689204137,-0.040028064954927806,-0.004333494849982246,-0.004314933662339804,0.003052128804598916,0.0008871557659121533
S6063,0.01079742916829798,0.029733901677391993,0.02299726279888455,0.10824706808802673,0.0058479143569392135,0.07485735709669344,0.04141259093927525,0.014498164605027843,0.00804482474340445,0.0016470288673814028,-0.008519934352825592,-0.019656893308060263,-0.027548673125514643,-0.030666529597188873,-0.014755467917392724,-0.02268030512961452,-0.011506934365876617,-0.0017607223639726814,-0.0003602373201241641,1.228165792284413e-05
AG03,0.010638304186728263,0.040520417033268044,0.04193312212350584,0.09316102570276072,0.006504060006994546,0.11111623705415918,-0.017013045474956672,0.053372861119494845,-0.0034278282716897843,0.007192898844050922,-0.007067497673527296,-0.012461280993944281,-0.03925441732733089,0.02530587249187868,-0.038284667843668,0.0006621286330298907,0.0003454065091254062,-0.012636436215506601,0.0038914877672312784,-0.0031722552693945333
N663218,0.030346918838990045,0.02866337515656242,0.04390019386853866,0.20822041830660012,-0.07174986632320243,0.2737773287742093,0.08432665963688117,0.043784782948005016,0.015809790521275593,0.003925638876565071,-0.008262979094819205,-0.09282972474326324,0.12911249507748282,-0.43810994441687295,0.37944283501294385,-0.4777167043014134,0.06794098031493172,-0.06956380517179513,0.00832001796707008,-0.0010645189708359687
MH78,0.02111005272264264,0.09666883270034189,0.05984436298690123,0.28897396958739446,-0.11380138156165215,0.22846847355809796,-0.06333669196429306,0.04212752957046473,-0.007044779748275276,0.00021673089305448265,-0.02804652602321196,-0.015157534677895575,-0.0727162625761953,-0.03645436482507786,-0.06815383615212857,-0.034649680693072595,-0.04613169961387916,-0.04667464118275423,-0.004992091488738062,-0.0022372468099125446
bw3,0.029350551798816852,0.033001627914643464,-0.0009299453278655645,0.23775168848029052,-0.10561779613021337,0.24900970685313029,-0.0012403795275927783,0.07204009040077788,0.005001850547455181,0.042129920545195404,-0.003671116463291101,-0.06070771742683162,-0.011355858549815877,0.10073522129495545,0.08128460602968411,-0.1322393185716626,0.3079159175744463,-0.21441213575796983,0.1335938731026458,-0.049874033977710897
hn1033a,0.00862255073274874,0.033389771986052204,0.058852373204818106,0.055236832513060094,0.08644156676912412,0.04330837552493892,0.06507924326252396,0.023475002506747965,0.02030096282338416,0.003282898128450312,-0.0079598390848932,-0.026807026010420506,-0.01083578846767977,-0.04793305364719961,0.015329324110279659,-0.04336079383775622,0.010385298871073756,-0.0005194723253019695,0.00400708798144494,0.001407555109065679
FX63-137,0.028233188526187628,0.07366802533951776,0.07244804427302422,0.17685064565264907,0.10361154904163625,0.16625908779886675,0.11579307003134345,0.03717204257433318,0.05223454108880373,0.012684540081076938,-0.009519813893955283,-0.03471677708024701,-0.018882567750406858,-0.00035603486855902166,-0.11606495157277173,0.09429834620660021,-0.01903862783095727,0.062472087067888586,0.03349615498994422,0.01014526628965546
FX78188,0.007514993624001531,0.08554991460860097,-0.05832523134307528,0.41774890868265124,-0.3336654569878511,0.5868618800214556,-0.06369987640340281,0.07500206605287235,0.015535027922807565,0.005286571125566335,-0.010962537313627937,-0.057932003740120426,0.029773101648654748,-0.24153199888687454,0.15681418848657788,-0.2659086933062239,-0.05458663380577046,0.01280520585522671,-0.00859117546766956,-0.0007303888987663189
ishii,0.010666810141816951,0.04786458243716561,0.020691009469863318,0.17923277566573828,-0.2027226234061326,0.35795276054419933,-0.22893739430088617,0.19160660970272037,-0.0626766776454379,0.032048718359084294,-0.0072896476843027185,-0.029815189463518483,-0.006396698844273377,-0.0786823625007501,-0.025305410853345457,0.04406937828615803,0.029459688459715708,-0.05843427338877302,0.04552422524135794,-0.023743447024399116
LA5055,0.04284733227859212,-0.01909647688740627,0.3393891413993323,-0.23726336668354264,0.48446664674920215,0.2374825519800681,-0.19560790761264157,0.15268575994825517,-0.017442328373880663,0.005384628573429704,-0.006016575756145829,-0.18113993300004322,0.2517101832375034,-0.3616555968151503,0.21733696326412374,-0.09036259801947989,-0.024074111288911272,0.02198641896491948,-0.0076107581697064455,0.0003837757910243629
FX05188,0.02438928904996229,0.04692406719740583,0.05508285725236625,0.20854412918016393,-0.009625933060423586,0.3168717985925738,0.029215018337878686,0.0669402781657798,0.021407416342560538,0.012863036750241358,-0.01572213331626463,-0.0633662206328236,0.05874443653139126,-0.31343998290205527,0.2528575624668586,-0.39846151462880963,0.07346804823489984,-0.0003282221496325988,0.009039671298830262,0.008408709279964888
NLF1015,0.01301761683647388,0.048110729930629474,0.06828150877585029,0.17207810201337195,0.03396898579363509,0.22257572058166397,0.14430478582136677,0.02400225857157944,0.0695980545508564,0.007802324411641926,-0.01130716692571802,-0.03473538354430167,0.00794067301877487,-0.17082255395037832,0.20530998153412522,-0.3247797954070154,0.1679500636586102,-0.04772018471947842,0.039280042493188366,0.006333553026946561
E552,0.021024804867405676,0.033151672089243446,0.19128844697353262,-0.10695443432736547,0.5195925326181906,-0.19352630831674844,0.24575847066048392,-0.030339892911585228,0.0452552890305747,0.006136027614334449,-0.014273725106733186,-0.005615319220727423,-0.17140992714367198,0.20152035980040076,-0.49803965749384593,0.23898102215364558,-0.14408529554969374,0.04056915605251061,-0.00018990769568510873,0.003838849672564087
sd7003,0.012126901213283688,0.03807562998108657,0.07131364481262023,0.05448348894771558,0.08159760131050607,0.03828891993218472,0.04728275026304354,0.01313612684888016,0.015693399437776045,0.0017425515906159194,-0.01213182826235593,-0.027372088958141003,-0.036952083721667354,-0.037770474399306066,-0.015294536689204137,-0.040028064954927806,-0.004333494849982246,-0.004314933662339804,0.003052128804598916,0.0008871557659121533
PKMB803,0.0026863110759419917,0.06062492834384311,0.000772101867589528,0.16565630952744703,-0.01749972209451584,0.1430304839648743,0.00020930727981506537,0.06105480082099094,0.010572434040634203,0.008981058820610809,-0.009664460482586509,-0.00622055501886382,-0.03179204351631253,0.01385081721853402,0.01616704540938532,-0.036357890842946994,0.05241644172651536,-0.015869344178658817,0.023431468745126863,-1.079623886132678e-05
HQ359,0.008718712096495404,0.05351199479160582,0.03060075412879041,0.18857303367488906,-0.06381279650045954,0.22954260885730535,0.00333957424968143,0.06695217792524288,0.015831258301349807,0.005088919057503841,-0.004226321437287746,-0.02447322652151537,0.002715660835164809,-0.03420388022481177,0.028483471827178957,-0.0896098175789369,0.0633108297731199,0.006359038103861161,0.009156190187667938,0.00213627804783856
AS6093,0.00607174932833512,0.05974762558016617,-0.0022090380778196496,0.16962564927205365,-0.03607366229031856,0.18157456792309642,-0.024535536987752526,0.06415827375547517,0.010438658230947298,0.004570543082017272,-0.017635865704772765,0.008162491229305843,-0.07944568663854654,-0.06137722129304859,0.26221251501514875,-0.13402480390876118,0.18993740814966503,-0.023763755965258173,0.028878979093986224,0.0018223145386419843
S807,0.01035320075482985,0.10539346023111391,-0.08820474171107133,0.5238605147416943,-0.3812579625812985,0.4660923313667547,-0.15905683857944883,0.13479922923951065,0.019352604456242956,0.005722254441926563,-0.023134302815952947,0.00048098987603035023,-0.21699058318015893,0.23624240668798321,-0.5830747368010442,0.22604008807010428,-0.11287893051523103,0.02029445164854332,0.014447157016261071,0.004584127415394869
FX75193,0.028013618167531916,0.004606218953141373,0.19213446302506523,-0.08018583762850068,0.512283629180811,-0.31833766356423326,0.6133171520303478,-0.20560146456334136,0.0881353279594896,0.00788104807377118,-0.02077835007550383,-0.03712950557919631,0.04271671763901233,-0.397111869461302,0.5832908751388654,-0.8521521099175852,0.4378888604096632,-0.14707950233939582,0.05118221870371643,-0.0015453800815549738
Dragongly,0.015143101328199895,0.06534846243352646,0.07349686498067898,0.3088229786921119,-0.1637081426041836,0.8193244102334144,-0.4152163763870397,0.270827890203996,-0.024012415913418586,0.012306638371979478,-0.015996577389550664,-0.05482100784470517,0.030506148602907058,-0.13602607873511577,0.08068113233934428,-0.14528504016503627,0.05632398881895603,-0.03668341779236175,-0.005966204899497355,-0.0027153207509669963
N643218,0.03760721529616472,-0.00499240846554636,0.20396255040636202,-0.11456081373637951,0.3692100403545635,-0.025130832440638334,0.12846730728868092,0.017512751797511883,0.013888019856879562,0.0029491749205413555,-0.027030826799712585,-0.0015309701859352268,-0.1756681449381155,0.12667276735917113,-0.3437499203228657,0.04763535897286841,-0.09552218185151928,-0.005563635169028259,0.003520025907622783,0.00041506956743222816
HQ3518,0.03322054559604401,0.028302896165169025,0.19011329723269382,0.07093885582384889,0.12298645726541042,0.23824262738938137,0.033049679726513806,0.0868626783704466,0.017948168261136824,0.00630129163100715,-0.00015321351081714065,-0.10334090032578364,0.07162317764699296,-0.26327840270579617,0.20674411008552307,-0.36767349189964094,0.1707943368232389,-0.06005763144742547,0.016976306086217238,-3.538177396662988e-05
E553,0.018748592896190158,0.04462753422259937,0.13279253054803536,0.030163832859148327,0.30404451604399774,-0.02537157740630526,0.191014725288747,-0.0024122578457116974,0.04454000632288164,0.0071105160814799616,-0.014106939800674595,-0.008859584453190149,-0.16507989205589713,0.1883019847784547,-0.509180541038841,0.2789465853212468,-0.16822897802199713,0.05506931704915389,-0.000703391862002718,0.0045679327038683866
E551,0.018153748477273513,0.040414456666989826,0.14839588229137182,-0.009771136531185885,0.3387656414620848,-0.026619634501655255,0.18110071089051266,0.004060619619021283,0.039829281499730765,0.00662628076866172,-0.015049865130672455,-0.0013748514047623643,-0.18399378996637625,0.22403256811588496,-0.5266208399722908,0.2625443477534816,-0.1598811430863653,0.04615522471905411,-0.003210300343888355,0.0038834212927030833
MH114,0.018951745207321964,0.06619601076116746,0.09438244552869031,0.16094179183963725,0.13783905011013425,0.13572629542752895,0.15574374222457021,0.0350511214389062,0.05569825477003591,0.007647858763260925,-0.019357129689802105,-0.0028513698667790976,-0.06720181407339988,0.03703937482950067,-0.049397869475006205,0.037234584415425244,0.02499674369060753,0.022684266508450335,0.025979818637781975,0.0060975811474353004
FX60-126,0.027833236335640624,0.027963463249328625,0.1418052707776899,0.00492124531997328,0.2359527437130013,-0.013222986212787304,0.1485856547926881,0.016396788047185508,0.025227558259786242,0.005280107291310997,-0.008187371889534228,-0.026788336606163365,-0.056710290528140285,-0.009715902627175695,-0.12758830253532386,0.04908116612359474,-0.00025282941190753454,0.026478505512420283,0.011237932064166166,0.0046837151626315235
S3021,0.013574729166194297,0.029098590080399916,0.10337082704019869,0.04734449767174391,0.1127055920795373,0.10847072955015773,0.015939246700435887,0.04876711274745696,0.013455368154523188,0.002581609968400197,-0.011007490891291527,-0.018499712568806215,-0.028510693926790155,-0.03340149146961224,0.0033635975792960003,-0.03583369491776643,0.009403418659495063,-0.011652493372645387,-0.003067125372064062,0.0009348194083987911
